pais,bioma,regiao,estado,uf,codigo_classe,tipo_supressao,tipo_supressao_simples,nivel_0_origem,classe_nivel_1,ano,area_ha,tem_desmatamento,periodo_politica,colecao_mapbiomas,unidade_medida,_camada,_arquivo_origem,_encoding_original,_data_processamento,_periodo_integracao
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2003,2634.94361768799,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2003,3.87880059204102,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2003,83.0012436584473,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2004,2672.22918964233,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2004,3.08581990966797,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2004,74.2584947814942,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2005,2637.54228010864,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2005,0.79264599609375,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2005,263.18667822876,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2006,1773.92175114136,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2006,0.969057360839844,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2006,141.968928875732,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2007,1546.53388192749,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2007,0.616531567382813,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2007,109.512115686035,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2008,1719.89186898804,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2008,2.47131859741211,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2008,88.8766926086426,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2009,2723.69813539429,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2009,3.7970206237793,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2009,64.3515306274415,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2010,2754.56147529907,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2010,5.46735991821289,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2010,101.09335935669,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2011,2424.06478024292,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2011,4.50037010498047,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2011,87.5853063232422,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2012,2437.44178237915,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2012,1.05994208374023,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2012,66.686426348877,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2013,2672.98550411987,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2013,1.41263552856445,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2013,67.5538465209961,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2014,2654.29273060303,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2014,0.0,False,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2014,47.1332957397461,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2015,3492.88745343018,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2015,3.79539564208984,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2015,79.3579930969239,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2016,3517.72459973145,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2016,0.529514660644531,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2016,73.5829333618164,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2017,3981.502446875,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2017,2.29072315673828,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2017,69.4080229187012,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2018,4102.13373596191,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2018,14.5242858154297,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2018,71.2566403686523,True,3. Estabilização (2013–2018),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2019,6045.01560951538,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2019,15.2946113708496,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2019,146.172195861816,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2020,5566.54029436646,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2020,0.0,False,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2020,132.309504376221,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2021,7098.56797496948,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2021,0.0,False,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2021,85.7709202514648,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2022,5969.27084300537,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2022,2.6360930480957,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2022,155.017768341065,True,4. Alta recente (2019–2022),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2023,6980.82978766479,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2023,9.43075977783203,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2023,353.822921630859,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,3,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2024,792.258536511231,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,4,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2024,4.85405772094727,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,6,Supressão Veg. Secundária,Desmatamento Secundário,Natural,1. Forest,2024,15.3658761962891,True,5. Pós-2023,10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2000,90.0215997680664,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2000,44.6733901123047,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2001,63.0933657104492,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2001,44.3848765319824,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2002,65.4510725463867,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2002,67.9876436889649,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2003,93.5889218688965,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2003,50.9091169189453,True,1. Pré-PPCDAm (antes 2004),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2004,65.4977631103516,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2004,39.7852229919434,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2005,94.9735002990723,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2005,48.0998456481933,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2006,68.4203862060547,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2006,32.235814263916,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2007,50.2410615112305,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2007,30.7941051757813,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2008,46.8012227661133,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2008,28.4810012268066,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,11,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2009,52.0045637878418,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
Brasil,Amazônia,Norte,Acre,AC,12,Supressão Veg. Primária,Desmatamento Primário,Natural,2. Non Forest Natural Formation,2009,26.9145417053223,True,2. PPCDAm ativo (2004–2012),10.1,hectares,SILVER,MAPBIOMAS_DEFORESTATION_STATE.REGION.BIOME.csv,latin-1,20260616_202143,2000–2024
