UF;Ano;Mes;Chuva_mm
MT;2007;05;30.98
MT;2007;06;0.67
MT;2007;07;25.21
MT;2007;08;16.39
MT;2007;09;0.6
MT;2007;10;169.6
MT;2007;11;276.19
MT;2007;12;183.67
MT;2007;13;1333.77
MT;2008;01;340.45
MT;2008;02;136.34
MT;2008;03;147.57
MT;2008;04;133.62
MT;2008;05;36.38
MT;2008;06;0.03
MT;2008;07;0.03
MT;2008;08;7.62
MT;2008;09;24.11
MT;2008;10;109.09
MT;2008;11;109.94
MT;2008;12;154.95
MT;2008;13;1200.13
MT;2009;01;112.94
MT;2009;02;222.54
MT;2009;03;242.4
MT;2009;04;108.71
MT;2009;05;68.31
MT;2009;06;19.05
MT;2009;07;13.23
MT;2009;08;68.15
MT;2009;09;73.78
MT;2009;10;125.54
MT;2009;11;103.76
MT;2009;12;320.35
MT;2009;13;1478.76
MT;2010;01;360.49
MT;2010;02;294.13
MT;2010;03;214.63
MT;2010;04;44.62
MT;2010;05;28.57
MT;2010;06;11.9
MT;2010;07;6.94
MT;2010;08;3.28
MT;2010;09;13.27
MT;2010;10;135.07
MT;2010;11;155.83
MT;2010;12;121.15
MT;2010;13;1389.88
MT;2011;01;301.79
MT;2011;02;315.07
MT;2011;03;345.77
MT;2011;04;94.77
MT;2011;05;3.67
MT;2011;06;20.71
MT;2011;07;2.26
MT;2011;08;11.62
MT;2011;09;15.72
MT;2011;10;76.95
MT;2011;11;97.93
MT;2011;12;206.66
MT;2011;13;1492.92
MT;2012;01;213.22
MT;2012;02;227.66
MT;2012;03;171.67
MT;2012;04;73.19
MT;2012;05;174.83
MT;2012;06;39.4
MT;2012;07;0.29
MT;2012;08;0.02
MT;2012;09;31.6
MT;2012;10;48.76
MT;2012;11;183.78
MT;2012;12;149.16
MT;2012;13;1313.58
MT;2013;01;187.74
MT;2013;02;169.8
MT;2013;03;233.84
MT;2013;04;80.74
MT;2013;05;20.49
MT;2013;06;33.25
MT;2013;07;7.08
MT;2013;08;0.26
MT;2013;09;25.26
MT;2013;10;110.53
MT;2013;11;149.78
MT;2013;12;182.27
MT;2013;13;1201.04
MT;2014;01;197.86
MT;2014;02;334.07
MT;2014;03;243.36
MT;2014;04;138.65
MT;2014;05;74.5
MT;2014;06;15.14
MT;2014;07;36.28
MT;2014;08;1.96
MT;2014;09;40.8
MT;2014;10;80.88
MT;2014;11;235.39
MT;2014;12;155.92
MT;2014;13;1554.81
MT;2015;01;167.7
MT;2015;02;203.12
MT;2015;03;113.55
MT;2015;04;71.52
MT;2015;05;41.66
MT;2015;06;5.29
MT;2015;07;19.4
MT;2015;08;2.01
MT;2015;09;26.4
MT;2015;10;49.49
MT;2015;11;135.35
MT;2015;12;116.23
MT;2015;13;951.72
MT;2016;01;214.66
MT;2016;02;150.37
MT;2016;03;151.73
MT;2016;04;78.96
MT;2016;05;5.47
MT;2016;06;6.17
MT;2016;07;0.0
MT;2016;08;45.63
MT;2016;09;29.02
MT;2016;10;170.48
MT;2016;11;239.62
MT;2016;12;172.65
MT;2016;13;1264.76
MT;2017;01;145.27
MT;2017;02;219.56
MT;2017;03;210.0
MT;2017;04;82.21
MT;2017;05;48.6
MT;2017;06;0.1
MT;2017;07;0.18
MT;2017;08;37.37
MT;2017;09;22.36
MT;2017;10;111.47
MT;2017;11;155.35
MT;2017;12;215.37
MT;2017;13;1247.84
MT;2018;01;242.61
MT;2018;02;222.68
MT;2018;03;185.58
MT;2018;04;113.17
MT;2018;05;23.54
MT;2018;06;0.72
MT;2018;07;0.29
MT;2018;08;12.64
MT;2018;09;51.35
MT;2018;10;95.64
MT;2018;11;362.76
MT;2018;12;171.8
MT;2018;13;1482.78
MT;2019;01;138.02
MT;2019;02;204.08
MT;2019;03;133.87
MT;2019;04;231.56
MT;2019;05;64.1
MT;2019;06;0.08
MT;2019;07;0.86
MT;2019;08;0.69
MT;2019;09;17.1
MT;2019;10;100.44
MT;2019;11;160.54
MT;2019;12;135.05
MT;2019;13;1186.39
MT;2020;01;158.24
MT;2020;02;300.18
MT;2020;03;97.45
MT;2020;04;57.36
MT;2020;05;56.53
MT;2020;06;0.49
MT;2020;07;1.17
MT;2020;08;0.21
MT;2020;09;3.73
MT;2020;10;96.78
MT;2020;11;49.92
MT;2020;12;116.18
MT;2020;13;938.24
MT;2021;01;128.07
MT;2021;02;97.68
MT;2021;03;126.72
MT;2021;04;45.71
MT;2021;05;9.91
MT;2021;06;4.7
MT;2021;07;0.16
MT;2021;08;0.61
MT;2021;09;32.37
MT;2021;10;108.82
MT;2021;11;220.45
MT;2021;12;247.13
MT;2021;13;1022.33
MT;2022;01;232.07
MT;2022;02;240.0
MT;2022;03;268.02
MT;2022;04;38.32
MT;2022;05;2.68
MT;2022;06;47.78
MT;2022;07;0.47
MT;2022;08;32.51
MT;2022;09;55.21
MT;2022;10;104.12
MT;2022;11;62.55
MT;2022;12;148.18
MT;2022;13;1231.91
MT;2023;01;248.26
MT;2023;02;151.87
MT;2023;03;173.66
MT;2023;04;132.41
MT;2023;05;8.95
MT;2023;06;6.19
MT;2023;07;0.01
MT;2023;08;8.96
MT;2023;09;34.94
MT;2023;10;52.06
MT;2023;11;63.89
MT;2023;12;129.88
MT;2023;13;1011.08
MT;2024;01;144.14
MT;2024;02;95.76
MT;2024;03;148.23
MT;2024;04;104.14
MT;2024;05;6.88
MT;2024;06;0.02
MT;2024;07;0.51
MT;2024;08;0.15
MT;2024;09;2.46
MT;2024;10;95.25
MT;2024;11;142.64
MT;2024;12;139.11
MT;2024;13;879.29
MT;2025;01;176.26
MT;2025;02;173.58
MT;2025;03;148.53
MT;2025;04;110.97
MT;2025;05;23.73
MT;2025;06;117.3
MT;2025;07;0.0
MT;2025;08;2.76
MT;2025;09;7.29
MT;2025;10;65.03
MT;2025;11;65.44
MT;2025;12;242.82
MT;2025;13;1133.71
MS;2000;01;115.79
MS;2000;02;232.67
MS;2000;03;235.39
MS;2000;04;60.5
MS;2000;05;36.01
MS;2000;06;14.21
MS;2000;07;37.7
MS;2000;08;102.87
MS;2000;09;96.7
MS;2000;10;82.25
MS;2000;11;116.37
MS;2000;12;241.96
MS;2000;13;1372.42
MS;2001;01;197.69
MS;2001;02;204.45
MS;2001;03;121.09
MS;2001;04;96.14
MS;2001;05;94.28
MS;2001;06;31.77
MS;2001;07;44.89
MS;2001;08;60.4
MS;2001;09;153.28
MS;2001;10;111.05
MS;2001;11;306.38
MS;2001;12;183.55
MS;2001;13;1604.97
MS;2002;01;127.51
MS;2002;02;207.99
MS;2002;03;117.71
MS;2002;04;14.95
MS;2002;05;85.9
MS;2002;06;0.39
MS;2002;07;117.25
MS;2002;08;22.42
MS;2002;09;53.21
MS;2002;10;104.36
MS;2002;11;147.76
MS;2002;12;123.68
MS;2002;13;1123.13
MS;2003;01;350.35
MS;2003;02;136.67
MS;2003;03;134.75
MS;2003;04;142.9
MS;2003;05;79.31
MS;2003;06;43.44
MS;2003;07;26.53
MS;2003;08;65.66
MS;2003;09;103.13
MS;2003;10;163.01
MS;2003;11;172.02
MS;2003;12;144.81
MS;2003;13;1562.58
MS;2004;01;146.84
MS;2004;02;92.65
MS;2004;03;66.97
MS;2004;04;101.22
MS;2004;05;180.76
MS;2004;06;76.08
MS;2004;07;44.77
MS;2004;08;0.0
MS;2004;09;28.15
MS;2004;10;156.95
MS;2004;11;158.22
MS;2004;12;204.76
MS;2004;13;1257.37
MS;2005;01;306.92
MS;2005;02;95.67
MS;2005;03;130.57
MS;2005;04;75.68
MS;2005;05;111.66
MS;2005;06;130.28
MS;2005;07;19.9
MS;2005;08;10.23
MS;2005;09;131.92
MS;2005;10;157.26
MS;2005;11;215.84
MS;2005;12;282.6
MS;2005;13;1668.53
MS;2006;01;174.32
MS;2006;02;238.04
MS;2006;03;113.21
MS;2006;04;60.12
MS;2006;05;61.94
MS;2006;06;9.97
MS;2006;07;9.77
MS;2006;08;34.15
MS;2006;09;138.63
MS;2006;10;113.77
MS;2006;11;101.08
MS;2006;12;222.59
MS;2006;13;1277.59
MS;2007;01;344.97
MS;2007;02;180.57
MS;2007;03;59.82
MS;2007;04;47.5
MS;2007;05;81.67
MS;2007;06;0.31
MS;2007;07;37.18
MS;2007;08;5.91
MS;2007;09;1.58
MS;2007;10;86.52
MS;2007;11;101.78
MS;2007;12;177.45
MS;2007;13;1125.26
MS;2008;01;216.97
MS;2008;02;122.22
MS;2008;03;203.2
MS;2008;04;84.82
MS;2008;05;76.37
MS;2008;06;6.72
MS;2008;07;0.49
MS;2008;08;52.39
MS;2008;09;53.35
MS;2008;10;105.45
MS;2008;11;93.22
MS;2008;12;220.51
MS;2008;13;1235.71
MS;2009;01;172.53
MS;2009;02;92.94
MS;2009;03;251.04
MS;2009;04;0.65
MS;2009;05;57.74
MS;2009;06;68.76
MS;2009;07;53.01
MS;2009;08;138.61
MS;2009;09;67.2
MS;2009;10;222.77
MS;2009;11;187.11
MS;2009;12;244.55
MS;2009;13;1556.91
MS;2010;01;224.74
MS;2010;02;162.59
MS;2010;03;86.91
MS;2010;04;73.23
MS;2010;05;64.2
MS;2010;06;7.69
MS;2010;07;18.74
MS;2010;08;0.3
MS;2010;09;117.05
MS;2010;10;154.64
MS;2010;11;106.4
MS;2010;12;134.84
MS;2010;13;1151.33
MS;2011;01;220.82
MS;2011;02;255.03
MS;2011;03;394.81
MS;2011;04;119.32
MS;2011;05;4.8
MS;2011;06;35.27
MS;2011;07;11.33
MS;2011;08;14.1
MS;2011;09;42.37
MS;2011;10;167.05
MS;2011;11;102.45
MS;2011;12;115.17
MS;2011;13;1482.52
MS;2012;01;196.25
MS;2012;02;120.38
MS;2012;03;47.82
MS;2012;04;118.79
MS;2012;05;53.68
MS;2012;06;138.47
MS;2012;07;14.1
MS;2012;08;1.39
MS;2012;09;74.74
MS;2012;10;108.79
MS;2012;11;156.64
MS;2012;12;133.93
MS;2012;13;1164.98
MS;2013;01;125.3
MS;2013;02;121.01
MS;2013;03;131.36
MS;2013;04;209.43
MS;2013;05;21.8
MS;2013;06;150.18
MS;2013;07;24.96
MS;2013;08;0.0
MS;2013;09;83.32
MS;2013;10;116.32
MS;2013;11;176.34
MS;2013;12;160.88
MS;2013;13;1320.9
MS;2014;01;159.32
MS;2014;02;78.41
MS;2014;03;124.15
MS;2014;04;46.45
MS;2014;05;166.85
MS;2014;06;43.23
MS;2014;07;111.23
MS;2014;08;6.93
MS;2014;09;85.52
MS;2014;10;35.89
MS;2014;11;167.88
MS;2014;12;221.85
MS;2014;13;1247.71
MS;2015;01;163.88
MS;2015;02;144.59
MS;2015;03;47.29
MS;2015;04;74.72
MS;2015;05;83.53
MS;2015;06;40.76
MS;2015;07;64.31
MS;2015;08;8.97
MS;2015;09;163.45
MS;2015;10;51.73
MS;2015;11;118.7
MS;2015;12;170.4
MS;2015;13;1132.33
MS;2016;01;228.4
MS;2016;02;160.35
MS;2016;03;148.71
MS;2016;04;59.01
MS;2016;05;222.53
MS;2016;06;37.43
MS;2016;07;7.84
MS;2016;08;64.71
MS;2016;09;32.07
MS;2016;10;110.11
MS;2016;11;125.82
MS;2016;12;219.5
MS;2016;13;1416.48
MS;2017;01;256.48
MS;2017;02;101.66
MS;2017;03;135.05
MS;2017;04;146.78
MS;2017;05;107.98
MS;2017;06;40.49
MS;2017;07;0.0
MS;2017;08;51.4
MS;2017;09;31.32
MS;2017;10;151.96
MS;2017;11;241.27
MS;2017;12;167.6
MS;2017;13;1431.99
MS;2018;01;57.72
MS;2018;02;24.82
MS;2018;03;57.62
MS;2018;04;45.56
MS;2018;05;37.52
MS;2018;06;8.22
MS;2018;07;0.06
MS;2018;08;207.02
MS;2018;09;109.15
MS;2018;10;249.46
MS;2018;11;120.69
MS;2018;12;66.23
MS;2018;13;984.07
MS;2019;01;110.01
MS;2019;02;200.49
MS;2019;03;168.67
MS;2019;04;104.07
MS;2019;05;35.88
MS;2019;06;17.0
MS;2019;07;36.22
MS;2019;08;6.45
MS;2019;09;19.95
MS;2019;10;52.42
MS;2019;11;127.77
MS;2019;12;211.55
MS;2019;13;1090.48
MS;2020;01;164.72
MS;2020;02;116.89
MS;2020;03;34.22
MS;2020;04;33.67
MS;2020;05;74.89
MS;2020;06;26.62
MS;2020;07;4.6
MS;2020;08;17.46
MS;2020;09;10.36
MS;2020;10;139.82
MS;2020;11;63.58
MS;2020;12;99.89
MS;2020;13;786.72
MS;2021;01;184.98
MS;2021;02;91.22
MS;2021;03;79.81
MS;2021;04;25.14
MS;2021;05;20.29
MS;2021;06;28.55
MS;2021;07;5.94
MS;2021;08;24.79
MS;2021;09;50.6
MS;2021;10;186.4
MS;2021;11;174.35
MS;2021;12;201.69
MS;2021;13;1073.76
MS;2022;01;144.15
MS;2022;02;86.4
MS;2022;03;127.7
MS;2022;04;99.42
MS;2022;05;49.95
MS;2022;06;72.81
MS;2022;07;6.19
MS;2022;08;221.96
MS;2022;09;134.81
MS;2022;10;108.27
MS;2022;11;74.48
MS;2022;12;134.37
MS;2022;13;1260.51
MS;2023;01;264.72
MS;2023;02;155.57
MS;2023;03;107.12
MS;2023;04;131.78
MS;2023;05;61.45
MS;2023;06;65.12
MS;2023;07;5.45
MS;2023;08;44.96
MS;2023;09;65.74
MS;2023;10;47.89
MS;2023;11;74.26
MS;2023;12;93.29
MS;2023;13;1117.35
MS;2024;01;101.76
MS;2024;02;82.21
MS;2024;03;84.03
MS;2024;04;123.29
MS;2024;05;22.25
MS;2024;06;0.88
MS;2024;07;6.44
MS;2024;08;34.58
MS;2024;09;41.9
MS;2024;10;75.03
MS;2024;11;97.53
MS;2024;12;99.76
MS;2024;13;769.66
MS;2025;01;85.27
MS;2025;02;103.3
MS;2025;03;149.86
MS;2025;04;154.07
MS;2025;05;40.44
MS;2025;06;53.67
MS;2025;07;2.95
MS;2025;08;9.37
MS;2025;09;19.09
MS;2025;10;39.1
MS;2025;11;91.71
MS;2025;12;172.69
MS;2025;13;921.52
MG;2000;01;396.48
MG;2000;02;176.58
MG;2000;03;195.86
MG;2000;04;37.63
MG;2000;05;4.04
MG;2000;06;1.98
MG;2000;07;9.83
MG;2000;08;30.51
MG;2000;09;75.89
MG;2000;10;50.87
MG;2000;11;318.05
MG;2000;12;268.35
MG;2000;13;1566.07
MG;2001;01;167.12
MG;2001;02;49.38
MG;2001;03;130.52
MG;2001;04;25.26
MG;2001;05;41.02
MG;2001;06;1.45
MG;2001;07;5.59
MG;2001;08;28.97
MG;2001;09;58.81
MG;2001;10;114.36
MG;2001;11;301.47
MG;2001;12;342.96
MG;2001;13;1266.91
MG;2002;01;300.94
MG;2002;02;264.43
MG;2002;03;76.01
MG;2002;04;23.39
MG;2002;05;24.48
MG;2002;06;0.2
MG;2002;07;8.86
MG;2002;08;12.75
MG;2002;09;88.68
MG;2002;10;58.62
MG;2002;11;228.6
MG;2002;12;359.77
MG;2002;13;1446.73
MG;2003;01;493.0
MG;2003;02;57.56
MG;2003;03;156.56
MG;2003;04;27.72
MG;2003;05;21.56
MG;2003;06;0.54
MG;2003;07;3.25
MG;2003;08;21.83
MG;2003;09;25.06
MG;2003;10;47.21
MG;2003;11;191.19
MG;2003;12;262.78
MG;2003;13;1308.26
MG;2004;01;363.48
MG;2004;02;302.78
MG;2004;03;140.53
MG;2004;04;127.19
MG;2004;05;33.78
MG;2004;06;19.11
MG;2004;07;36.83
MG;2004;08;0.55
MG;2004;09;1.24
MG;2004;10;64.42
MG;2004;11;129.52
MG;2004;12;347.41
MG;2004;13;1566.84
MG;2005;01;188.8
MG;2005;02;177.15
MG;2005;03;242.81
MG;2005;04;48.75
MG;2005;05;43.14
MG;2005;06;14.48
MG;2005;07;2.15
MG;2005;08;4.97
MG;2005;09;95.05
MG;2005;10;36.82
MG;2005;11;243.63
MG;2005;12;260.36
MG;2005;13;1358.11
MG;2006;01;114.19
MG;2006;02;109.09
MG;2006;03;194.48
MG;2006;04;36.07
MG;2006;05;15.14
MG;2006;06;5.11
MG;2006;07;6.28
MG;2006;08;10.71
MG;2006;09;56.53
MG;2006;10;123.59
MG;2006;11;193.87
MG;2006;12;267.35
MG;2006;13;1132.41
MG;2007;01;265.86
MG;2007;02;107.19
MG;2007;03;44.5
MG;2007;04;54.95
MG;2007;05;11.67
MG;2007;06;2.62
MG;2007;07;7.24
MG;2007;08;0.3
MG;2007;09;5.07
MG;2007;10;66.62
MG;2007;11;95.57
MG;2007;12;175.92
MG;2007;13;837.51
MG;2008;01;216.05
MG;2008;02;136.42
MG;2008;03;213.86
MG;2008;04;109.14
MG;2008;05;2.2
MG;2008;06;4.12
MG;2008;07;0.62
MG;2008;08;24.77
MG;2008;09;71.24
MG;2008;10;79.4
MG;2008;11;155.2
MG;2008;12;469.57
MG;2008;13;1482.59
MG;2009;01;274.9
MG;2009;02;146.86
MG;2009;03;179.46
MG;2009;04;72.87
MG;2009;05;16.24
MG;2009;06;26.43
MG;2009;07;2.16
MG;2009;08;17.2
MG;2009;09;85.48
MG;2009;10;214.51
MG;2009;11;153.15
MG;2009;12;359.34
MG;2009;13;1548.6
MG;2010;01;114.04
MG;2010;02;60.92
MG;2010;03;215.87
MG;2010;04;47.49
MG;2010;05;28.16
MG;2010;06;1.96
MG;2010;07;1.29
MG;2010;08;0.0
MG;2010;09;29.89
MG;2010;10;100.32
MG;2010;11;233.94
MG;2010;12;282.95
MG;2010;13;1116.83
MG;2011;01;181.62
MG;2011;02;87.59
MG;2011;03;255.73
MG;2011;04;41.75
MG;2011;05;6.14
MG;2011;06;13.17
MG;2011;07;0.46
MG;2011;08;1.45
MG;2011;09;2.34
MG;2011;10;138.42
MG;2011;11;284.8
MG;2011;12;435.7
MG;2011;13;1449.17
MG;2012;01;318.6
MG;2012;02;36.95
MG;2012;03;136.87
MG;2012;04;49.89
MG;2012;05;52.04
MG;2012;06;20.57
MG;2012;07;1.24
MG;2012;08;3.3
MG;2012;09;29.73
MG;2012;10;39.75
MG;2012;11;256.64
MG;2012;12;112.72
MG;2012;13;1058.3
MG;2013;01;245.37
MG;2013;02;74.28
MG;2013;03;141.11
MG;2013;04;59.11
MG;2013;05;59.98
MG;2013;06;21.12
MG;2013;07;1.9
MG;2013;08;0.61
MG;2013;09;49.56
MG;2013;10;96.84
MG;2013;11;121.24
MG;2013;12;359.43
MG;2013;13;1230.55
MG;2014;01;85.9
MG;2014;02;37.63
MG;2014;03;94.53
MG;2014;04;70.53
MG;2014;05;14.27
MG;2014;06;10.18
MG;2014;07;33.46
MG;2014;08;5.11
MG;2014;09;11.9
MG;2014;10;74.25
MG;2014;11;153.0
MG;2014;12;103.74
MG;2014;13;694.5
MG;2015;01;48.87
MG;2015;02;159.71
MG;2015;03;115.34
MG;2015;04;41.13
MG;2015;05;46.42
MG;2015;06;10.46
MG;2015;07;10.11
MG;2015;08;4.15
MG;2015;09;56.07
MG;2015;10;49.56
MG;2015;11;156.88
MG;2015;12;152.06
MG;2015;13;850.76
MG;2016;01;282.96
MG;2016;02;53.25
MG;2016;03;112.31
MG;2016;04;30.99
MG;2016;05;4.85
MG;2016;06;31.84
MG;2016;07;0.97
MG;2016;08;6.35
MG;2016;09;51.9
MG;2016;10;40.78
MG;2016;11;273.87
MG;2016;12;267.61
MG;2016;13;1157.68
MG;2017;01;112.7
MG;2017;02;124.47
MG;2017;03;109.99
MG;2017;04;33.24
MG;2017;05;36.25
MG;2017;06;20.77
MG;2017;07;1.54
MG;2017;08;0.23
MG;2017;09;20.65
MG;2017;10;88.63
MG;2017;11;188.63
MG;2017;12;233.7
MG;2017;13;970.8
MG;2018;01;167.19
MG;2018;02;262.15
MG;2018;03;182.4
MG;2018;04;30.53
MG;2018;05;15.52
MG;2018;06;1.45
MG;2018;07;0.8
MG;2018;08;32.34
MG;2018;09;49.0
MG;2018;10;107.06
MG;2018;11;162.59
MG;2018;12;187.16
MG;2018;13;1198.19
MG;2019;01;21.48
MG;2019;02;163.75
MG;2019;03;127.97
MG;2019;04;67.21
MG;2019;05;29.29
MG;2019;06;8.13
MG;2019;07;0.25
MG;2019;08;180.07
MG;2019;09;48.66
MG;2019;10;90.81
MG;2019;11;194.78
MG;2019;12;172.92
MG;2019;13;1105.32
MG;2020;01;493.34
MG;2020;02;235.72
MG;2020;03;191.56
MG;2020;04;63.71
MG;2020;05;38.53
MG;2020;06;5.35
MG;2020;07;9.45
MG;2020;08;11.45
MG;2020;09;10.89
MG;2020;10;123.63
MG;2020;11;85.69
MG;2020;12;159.84
MG;2020;13;1429.16
MG;2021;01;92.1
MG;2021;02;215.7
MG;2021;03;59.26
MG;2021;04;17.89
MG;2021;05;12.88
MG;2021;06;13.28
MG;2021;07;5.83
MG;2021;08;12.7
MG;2021;09;14.19
MG;2021;10;233.73
MG;2021;11;220.96
MG;2021;12;264.86
MG;2021;13;1163.38
MG;2022;01;371.78
MG;2022;02;257.31
MG;2022;03;17.68
MG;2022;04;49.34
MG;2022;05;33.0
MG;2022;06;2.58
MG;2022;07;1.44
MG;2022;08;1.77
MG;2022;09;33.64
MG;2022;10;127.86
MG;2022;11;246.39
MG;2022;12;254.48
MG;2022;13;1397.27
MG;2023;01;257.49
MG;2023;02;74.93
MG;2023;03;22.22
MG;2023;04;43.15
MG;2023;05;4.01
MG;2023;06;3.6
MG;2023;07;8.1
MG;2023;08;23.22
MG;2023;09;18.29
MG;2023;10;108.07
MG;2023;11;67.23
MG;2023;12;81.66
MG;2023;13;711.97
MG;2024;01;171.22
MG;2024;02;88.25
MG;2024;03;75.95
MG;2024;04;10.78
MG;2024;05;1.99
MG;2024;06;1.25
MG;2024;07;1.58
MG;2024;08;1.93
MG;2024;09;3.71
MG;2024;10;142.63
MG;2024;11;137.08
MG;2024;12;158.04
MG;2024;13;794.41
MG;2025;01;135.72
MG;2025;02;22.14
MG;2025;03;53.22
MG;2025;04;90.47
MG;2025;05;2.91
MG;2025;06;87.6
MG;2025;07;8.79
MG;2025;08;8.43
MG;2025;09;6.7
MG;2025;10;31.67
MG;2025;11;80.01
MG;2025;12;80.27
MG;2025;13;607.93
PA;2000;01;330.47
PA;2000;02;359.84
PA;2000;03;516.74
PA;2000;04;585.25
PA;2000;05;472.77
PA;2000;06;222.14
PA;2000;07;211.5
PA;2000;08;105.15
PA;2000;09;115.99
PA;2000;10;81.37
PA;2000;11;66.85
PA;2000;12;195.71
PA;2000;13;3263.78
PA;2001;01;413.67
PA;2001;02;411.19
PA;2001;03;407.73
PA;2001;04;429.51
PA;2001;05;243.08
PA;2001;06;266.01
PA;2001;07;123.17
PA;2001;08;45.65
PA;2001;09;73.05
PA;2001;10;105.63
PA;2001;11;33.25
PA;2001;12;92.8
PA;2001;13;2644.74
PA;2002;01;302.2
PA;2002;02;265.05
PA;2002;03;434.23
PA;2002;04;416.29
PA;2002;05;403.63
PA;2002;06;250.09
PA;2002;07;150.31
PA;2002;08;150.35
PA;2002;09;69.38
PA;2002;10;69.14
PA;2002;11;72.7
PA;2002;12;151.65
PA;2002;13;2735.02
PA;2003;01;193.76
PA;2003;02;355.26
PA;2003;03;309.97
PA;2003;04;365.06
PA;2003;05;200.35
PA;2003;06;184.9
PA;2003;07;110.46
PA;2003;08;94.02
PA;2003;09;67.04
PA;2003;10;68.17
PA;2003;11;97.77
PA;2003;12;130.75
PA;2003;13;2177.51
PA;2004;01;308.3
PA;2004;02;500.45
PA;2004;03;397.89
PA;2004;04;340.44
PA;2004;05;224.27
PA;2004;06;132.04
PA;2004;07;213.25
PA;2004;08;152.77
PA;2004;09;119.69
PA;2004;10;98.09
PA;2004;11;34.97
PA;2004;12;133.69
PA;2004;13;2655.85
PA;2005;01;224.31
PA;2005;02;339.33
PA;2005;03;474.99
PA;2005;04;264.47
PA;2005;05;301.81
PA;2005;06;116.43
PA;2005;07;99.61
PA;2005;08;98.38
PA;2005;09;45.95
PA;2005;10;46.98
PA;2005;11;57.31
PA;2005;12;323.15
PA;2005;13;2392.72
PA;2006;01;293.52
PA;2006;02;261.19
PA;2006;03;398.06
PA;2006;04;488.96
PA;2006;05;352.48
PA;2006;06;69.88
PA;2006;07;96.03
PA;2006;08;127.19
PA;2006;09;165.05
PA;2006;10;153.65
PA;2006;11;227.59
PA;2006;12;169.79
PA;2006;13;2803.39
PA;2007;01;162.45
PA;2007;02;365.05
PA;2007;03;319.71
PA;2007;04;261.2
PA;2007;05;153.86
PA;2007;06;111.64
PA;2007;07;141.98
PA;2007;08;107.52
PA;2007;09;70.92
PA;2007;10;122.29
PA;2007;11;71.94
PA;2007;12;325.19
PA;2007;13;2213.75
PA;2008;01;467.81
PA;2008;02;369.14
PA;2008;03;524.69
PA;2008;04;365.34
PA;2008;05;287.0
PA;2008;06;250.44
PA;2008;07;110.29
PA;2008;08;100.09
PA;2008;09;91.44
PA;2008;10;68.87
PA;2008;11;74.72
PA;2008;12;145.55
PA;2008;13;2855.38
PA;2009;01;347.78
PA;2009;02;425.88
PA;2009;03;463.15
PA;2009;04;445.8
PA;2009;05;376.38
PA;2009;06;270.21
PA;2009;07;95.44
PA;2009;08;59.94
PA;2009;09;54.28
PA;2009;10;54.76
PA;2009;11;22.65
PA;2009;12;197.04
PA;2009;13;2813.31
PA;2010;01;287.62
PA;2010;02;279.9
PA;2010;03;242.96
PA;2010;04;366.92
PA;2010;05;315.57
PA;2010;06;132.21
PA;2010;07;126.49
PA;2010;08;147.59
PA;2010;09;47.28
PA;2010;10;60.82
PA;2010;11;122.77
PA;2010;12;174.43
PA;2010;13;2304.56
PA;2011;01;451.24
PA;2011;02;356.81
PA;2011;03;409.71
PA;2011;04;427.92
PA;2011;05;240.77
PA;2011;06;110.48
PA;2011;07;110.25
PA;2011;08;80.51
PA;2011;09;48.06
PA;2011;10;108.96
PA;2011;11;111.08
PA;2011;12;103.31
PA;2011;13;2559.1
PA;2012;01;248.32
PA;2012;02;421.64
PA;2012;03;457.85
PA;2012;04;293.71
PA;2012;05;159.26
PA;2012;06;176.12
PA;2012;07;164.57
PA;2012;08;82.07
PA;2012;09;76.12
PA;2012;10;32.62
PA;2012;11;18.81
PA;2012;12;132.88
PA;2012;13;2263.97
PA;2013;01;276.61
PA;2013;02;242.3
PA;2013;03;363.85
PA;2013;04;438.76
PA;2013;05;281.45
PA;2013;06;119.32
PA;2013;07;169.18
PA;2013;08;115.71
PA;2013;09;63.93
PA;2013;10;44.15
PA;2013;11;85.49
PA;2013;12;87.01
PA;2013;13;2287.76
PA;2014;01;253.81
PA;2014;02;381.6
PA;2014;03;396.22
PA;2014;04;425.33
PA;2014;05;284.66
PA;2014;06;174.47
PA;2014;07;140.09
PA;2014;08;58.14
PA;2014;09;68.26
PA;2014;10;51.8
PA;2014;11;65.73
PA;2014;12;95.19
PA;2014;13;2395.3
PA;2015;01;242.04
PA;2015;02;245.68
PA;2015;03;276.43
PA;2015;04;387.87
PA;2015;05;185.15
PA;2015;06;121.81
PA;2015;07;110.52
PA;2015;08;51.89
PA;2015;09;34.82
PA;2015;10;25.11
PA;2015;11;33.9
PA;2015;12;128.57
PA;2015;13;1843.79
PA;2016;01;270.78
PA;2016;02;392.44
PA;2016;03;469.1
PA;2016;04;346.42
PA;2016;05;248.12
PA;2016;06;194.6
PA;2016;07;90.33
PA;2016;08;62.4
PA;2016;09;74.93
PA;2016;10;52.02
PA;2016;11;58.42
PA;2016;12;367.29
PA;2016;13;2626.85
PA;2017;01;450.12
PA;2017;02;472.53
PA;2017;03;485.42
PA;2017;04;308.03
PA;2017;05;266.02
PA;2017;06;135.34
PA;2017;07;48.11
PA;2017;08;56.6
PA;2017;09;58.93
PA;2017;10;103.95
PA;2017;11;38.27
PA;2017;12;225.76
PA;2017;13;2649.08
PA;2018;01;263.44
PA;2018;02;455.14
PA;2018;03;371.13
PA;2018;04;393.3
PA;2018;05;347.26
